cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,fsm,sen,category,value
2022,367,West Midlands,E08000027,332,Dudley,ALL,SEN without statements or EHC plans,Level 2,56.67574932
2022,2773,West Midlands,E08000027,332,Dudley,Not eligible for FSM,ALL,Level 2,82.61810314
2022,541,West Midlands,E08000027,332,Dudley,Eligible for FSM,ALL,Level 2,63.03142329
2022,3674,West Midlands,E08000028,333,Sandwell,ALL,ALL,Level 2,77.21829069
2022,3069,West Midlands,E08000028,333,Sandwell,ALL,No SEN,Level 2,82.76311502
2022,121,West Midlands,E08000028,333,Sandwell,ALL,SEN with statements or EHC plans,Level 2,19.83471074
2022,484,West Midlands,E08000028,333,Sandwell,ALL,SEN without statements or EHC plans,Level 2,56.40495868
2022,2947,West Midlands,E08000028,333,Sandwell,Not eligible for FSM,ALL,Level 2,80.42076688
2022,727,West Midlands,E08000028,333,Sandwell,Eligible for FSM,ALL,Level 2,64.23658872
2022,2947,West Midlands,E08000029,334,Solihull,ALL,ALL,Level 2,83.44078724
2022,2492,West Midlands,E08000029,334,Solihull,ALL,No SEN,Level 2,87.23916533
2022,125,West Midlands,E08000029,334,Solihull,ALL,SEN with statements or EHC plans,Level 2,42.4
2022,330,West Midlands,E08000029,334,Solihull,ALL,SEN without statements or EHC plans,Level 2,70.3030303
2022,2574,West Midlands,E08000029,334,Solihull,Not eligible for FSM,ALL,Level 2,86.5967366
2022,373,West Midlands,E08000029,334,Solihull,Eligible for FSM,ALL,Level 2,61.66219839
2022,3320,West Midlands,E08000030,335,Walsall,ALL,ALL,Level 2,75.18072289
2022,2904,West Midlands,E08000030,335,Walsall,ALL,No SEN,Level 2,79.78650138
2022,108,West Midlands,E08000030,335,Walsall,ALL,SEN with statements or EHC plans,Level 2,14.81481481
2022,308,West Midlands,E08000030,335,Walsall,ALL,SEN without statements or EHC plans,Level 2,52.92207792
2022,2653,West Midlands,E08000030,335,Walsall,Not eligible for FSM,ALL,Level 2,80.32416133
2022,667,West Midlands,E08000030,335,Walsall,Eligible for FSM,ALL,Level 2,54.72263868
2022,2825,West Midlands,E08000031,336,Wolverhampton,ALL,ALL,Level 2,77.91150442
2022,2256,West Midlands,E08000031,336,Wolverhampton,ALL,No SEN,Level 2,84.70744681
2022,101,West Midlands,E08000031,336,Wolverhampton,ALL,SEN with statements or EHC plans,Level 2,16.83168317
2022,468,West Midlands,E08000031,336,Wolverhampton,ALL,SEN without statements or EHC plans,Level 2,58.33333333
2022,2235,West Midlands,E08000031,336,Wolverhampton,Not eligible for FSM,ALL,Level 2,81.20805369
2022,590,West Midlands,E08000031,336,Wolverhampton,Eligible for FSM,ALL,Level 2,65.42372881
2022,8480,West Midlands,E10000028,860,Staffordshire,ALL,ALL,Level 2,80.24764151
2022,7325,West Midlands,E10000028,860,Staffordshire,ALL,No SEN,Level 2,84.79180887
2022,320,West Midlands,E10000028,860,Staffordshire,ALL,SEN with statements or EHC plans,Level 2,22.5
2022,835,West Midlands,E10000028,860,Staffordshire,ALL,SEN without statements or EHC plans,Level 2,62.51497006
2022,7684,West Midlands,E10000028,860,Staffordshire,Not eligible for FSM,ALL,Level 2,82.39198334
2022,796,West Midlands,E10000028,860,Staffordshire,Eligible for FSM,ALL,Level 2,59.54773869
2022,5661,West Midlands,E10000031,937,Warwickshire,ALL,ALL,Level 2,84.04875464
2022,4854,West Midlands,E10000031,937,Warwickshire,ALL,No SEN,Level 2,88.27770911
2022,225,West Midlands,E10000031,937,Warwickshire,ALL,SEN with statements or EHC plans,Level 2,36
2022,2942,South East,E06000042,826,Milton Keynes,ALL,ALL,Level 2,82.1549966
2022,2524,South East,E06000042,826,Milton Keynes,ALL,No SEN,Level 2,87.20285261
2022,112,South East,E06000042,826,Milton Keynes,ALL,SEN with statements or EHC plans,Level 2,28.57142857
2022,306,South East,E06000042,826,Milton Keynes,ALL,SEN without statements or EHC plans,Level 2,60.13071895
2022,2555,South East,E06000042,826,Milton Keynes,Not eligible for FSM,ALL,Level 2,85.518591
2022,387,South East,E06000042,826,Milton Keynes,Eligible for FSM,ALL,Level 2,59.94832041
2022,2249,South East,E06000043,846,Brighton and Hove,ALL,ALL,Level 2,82.12538906
2022,1807,South East,E06000043,846,Brighton and Hove,ALL,No SEN,Level 2,88.71057001
2022,122,South East,E06000043,846,Brighton and Hove,ALL,SEN with statements or EHC plans,Level 2,28.68852459
2022,320,South East,E06000043,846,Brighton and Hove,ALL,SEN without statements or EHC plans,Level 2,65.3125
2022,1934,South East,E06000043,846,Brighton and Hove,Not eligible for FSM,ALL,Level 2,85.93588418
2022,315,South East,E06000043,846,Brighton and Hove,Eligible for FSM,ALL,Level 2,58.73015873
2022,1666,South East,E06000044,851,Portsmouth,ALL,ALL,Level 2,75.57022809
2022,1333,South East,E06000044,851,Portsmouth,ALL,No SEN,Level 2,81.92048012
2022,80,South East,E06000044,851,Portsmouth,ALL,SEN with statements or EHC plans,Level 2,32.5
2022,253,South East,E06000044,851,Portsmouth,ALL,SEN without statements or EHC plans,Level 2,55.7312253
2022,1319,South East,E06000044,851,Portsmouth,Not eligible for FSM,ALL,Level 2,80.81880212
2022,347,South East,E06000044,851,Portsmouth,Eligible for FSM,ALL,Level 2,55.61959654
2022,1994,South East,E06000045,852,Southampton,ALL,ALL,Level 2,74.92477432
2022,1669,South East,E06000045,852,Southampton,ALL,No SEN,Level 2,80.46734572
2022,4411,South West,E10000027,933,Somerset,Not eligible for FSM,ALL,Level 2,83.58648832
2022,540,South West,E10000027,933,Somerset,Eligible for FSM,ALL,Level 2,57.40740741
2022,1717,West Midlands,E06000019,884,Herefordshire,ALL,ALL,Level 2,82.81887012
2022,1398,West Midlands,E06000019,884,Herefordshire,ALL,No SEN,Level 2,89.34191702
2022,70,West Midlands,E06000019,884,Herefordshire,ALL,SEN with statements or EHC plans,Level 2,22.85714286
2022,249,West Midlands,E06000019,884,Herefordshire,ALL,SEN without statements or EHC plans,Level 2,63.05220884
2022,1578,West Midlands,E06000019,884,Herefordshire,Not eligible for FSM,ALL,Level 2,84.5373891
2022,139,West Midlands,E06000019,884,Herefordshire,Eligible for FSM,ALL,Level 2,63.30935252
2022,1958,West Midlands,E06000020,894,Telford and Wrekin,ALL,ALL,Level 2,80.18386108
2022,1501,West Midlands,E06000020,894,Telford and Wrekin,ALL,No SEN,Level 2,87.54163891
2022,109,West Midlands,E06000020,894,Telford and Wrekin,ALL,SEN with statements or EHC plans,Level 2,25.68807339
2022,348,West Midlands,E06000020,894,Telford and Wrekin,ALL,SEN without statements or EHC plans,Level 2,65.51724138
2022,1665,West Midlands,E06000020,894,Telford and Wrekin,Not eligible for FSM,ALL,Level 2,84.56456456
2022,293,West Midlands,E06000020,894,Telford and Wrekin,Eligible for FSM,ALL,Level 2,55.29010239
2022,1766,North East,E08000022,392,North Tyneside,Not eligible for FSM,ALL,Level 2,84.37146093
2022,275,North East,E08000022,392,North Tyneside,Eligible for FSM,ALL,Level 2,57.81818182
2022,1531,North East,E08000023,393,South Tyneside,ALL,ALL,Level 2,79.49052907
2022,1189,North East,E08000023,393,South Tyneside,ALL,No SEN,Level 2,85.70227082
2022,87,North East,E08000023,393,South Tyneside,ALL,SEN with statements or EHC plans,Level 2,24.13793103
2022,255,North East,E08000023,393,South Tyneside,ALL,SEN without statements or EHC plans,Level 2,69.41176471
2022,1214,North East,E08000023,393,South Tyneside,Not eligible for FSM,ALL,Level 2,84.26688633
2022,317,North East,E08000023,393,South Tyneside,Eligible for FSM,ALL,Level 2,61.19873817
2022,2781,North East,E08000024,394,Sunderland,ALL,ALL,Level 2,77.63394462
2022,2327,North East,E08000024,394,Sunderland,ALL,No SEN,Level 2,83.36914482
2022,123,North East,E08000024,394,Sunderland,ALL,SEN with statements or EHC plans,Level 2,23.57723577
2022,331,North East,E08000024,394,Sunderland,ALL,SEN without statements or EHC plans,Level 2,57.40181269
2022,2153,North East,E08000024,394,Sunderland,Not eligible for FSM,ALL,Level 2,82.48954947
2022,628,North East,E08000024,394,Sunderland,Eligible for FSM,ALL,Level 2,60.98726115
2022,1849,North East,E08000037,390,Gateshead,ALL,ALL,Level 2,78.799351
2022,1661,North East,E08000037,390,Gateshead,ALL,No SEN,Level 2,82.66104756
2022,91,North East,E08000037,390,Gateshead,ALL,SEN with statements or EHC plans,Level 2,25.27472527
2022,97,North East,E08000037,390,Gateshead,ALL,SEN without statements or EHC plans,Level 2,62.88659794
2022,1549,North East,E08000037,390,Gateshead,Not eligible for FSM,ALL,Level 2,83.02130407
2022,300,North East,E08000037,390,Gateshead,Eligible for FSM,ALL,Level 2,57
2022,1365,North West,E06000006,876,Halton,ALL,ALL,Level 2,78.9010989
2022,1185,North West,E06000006,876,Halton,ALL,No SEN,Level 2,85.14767932
2022,37,North West,E06000006,876,Halton,ALL,SEN with statements or EHC plans,Level 2,18.91891892
2022,143,North West,E06000006,876,Halton,ALL,SEN without statements or EHC plans,Level 2,42.65734266
2022,1026,North West,E06000006,876,Halton,Not eligible for FSM,ALL,Level 2,85.67251462
2022,339,North West,E06000006,876,Halton,Eligible for FSM,ALL,Level 2,58.40707965
2022,2320,North West,E06000007,877,Warrington,ALL,ALL,Level 2,84.61206897
2022,287,North East,E08000021,391,Newcastle upon Tyne,ALL,SEN without statements or EHC plans,Level 2,47.38675958
2022,1812,North East,E08000021,391,Newcastle upon Tyne,Not eligible for FSM,ALL,Level 2,77.70419426
2022,678,North East,E08000021,391,Newcastle upon Tyne,Eligible for FSM,ALL,Level 2,50.5899705
2022,2041,North East,E08000022,392,North Tyneside,ALL,ALL,Level 2,80.79372856
2022,1772,North East,E08000022,392,North Tyneside,ALL,No SEN,Level 2,85.72234763
2022,112,North East,E08000022,392,North Tyneside,ALL,SEN with statements or EHC plans,Level 2,23.21428571
2022,157,North East,E08000022,392,North Tyneside,ALL,SEN without statements or EHC plans,Level 2,66.24203822
2022,2788,London,E09000004,303,Bexley,Not eligible for FSM,ALL,Level 2,84.75609756
2022,344,London,E09000004,303,Bexley,Eligible for FSM,ALL,Level 2,64.24418605
2022,3116,London,E09000005,304,Brent,ALL,ALL,Level 2,86.74582798
2022,2760,London,E09000005,304,Brent,ALL,No SEN,Level 2,89.85507246
2022,95,London,E09000005,304,Brent,ALL,SEN with statements or EHC plans,Level 2,51.57894737
2022,261,London,E09000005,304,Brent,ALL,SEN without statements or EHC plans,Level 2,66.66666667
2022,2714,London,E09000005,304,Brent,Not eligible for FSM,ALL,Level 2,87.9513633
2022,402,London,E09000005,304,Brent,Eligible for FSM,ALL,Level 2,78.60696517
2022,3322,London,E09000006,305,Bromley,ALL,ALL,Level 2,85.94220349
2022,2827,London,E09000006,305,Bromley,ALL,No SEN,Level 2,90.09550761
2022,148,London,E09000006,305,Bromley,ALL,SEN with statements or EHC plans,Level 2,34.45945946
2022,347,London,E09000006,305,Bromley,ALL,SEN without statements or EHC plans,Level 2,74.06340058
2022,3008,London,E09000006,305,Bromley,Not eligible for FSM,ALL,Level 2,88.13164894
2022,314,London,E09000006,305,Bromley,Eligible for FSM,ALL,Level 2,64.96815287
2022,1593,London,E09000007,202,Camden,ALL,ALL,Level 2,87.25674827
2022,1343,London,E09000007,202,Camden,ALL,No SEN,Level 2,91.58600149
2022,73,London,E09000007,202,Camden,ALL,SEN with statements or EHC plans,Level 2,35.61643836
2022,177,London,E09000007,202,Camden,ALL,SEN without statements or EHC plans,Level 2,75.70621469
2022,1147,London,E09000007,202,Camden,Not eligible for FSM,ALL,Level 2,90.93286835
2022,446,London,E09000007,202,Camden,Eligible for FSM,ALL,Level 2,77.80269058
2022,3680,London,E09000008,306,Croydon,ALL,ALL,Level 2,83.94021739
2022,3069,London,E09000008,306,Croydon,ALL,No SEN,Level 2,88.46529814
2022,166,London,E09000008,306,Croydon,ALL,SEN with statements or EHC plans,Level 2,36.14457831
2022,445,London,E09000008,306,Croydon,ALL,SEN without statements or EHC plans,Level 2,70.56179775
2022,2962,London,E09000008,306,Croydon,Not eligible for FSM,ALL,Level 2,86.73193788
2022,718,London,E09000008,306,Croydon,Eligible for FSM,ALL,Level 2,72.42339833
2022,3014,London,E09000009,307,Ealing,ALL,ALL,Level 2,89.7810219
2022,2579,London,E09000009,307,Ealing,ALL,No SEN,Level 2,94.26134161
2022,105,London,E09000009,307,Ealing,ALL,SEN with statements or EHC plans,Level 2,27.61904762
2022,330,London,E09000009,307,Ealing,ALL,SEN without statements or EHC plans,Level 2,74.54545455
2022,2545,London,E09000009,307,Ealing,Not eligible for FSM,ALL,Level 2,91.04125737
2022,469,London,E09000009,307,Ealing,Eligible for FSM,ALL,Level 2,82.9424307
2022,3665,London,E09000010,308,Enfield,ALL,ALL,Level 2,82.56480218
2022,3213,London,E09000010,308,Enfield,ALL,No SEN,Level 2,86.18113912
2022,124,London,E09000010,308,Enfield,ALL,SEN with statements or EHC plans,Level 2,30.64516129
2022,328,London,E09000010,308,Enfield,ALL,SEN without statements or EHC plans,Level 2,66.76829268
2022,3055,London,E09000010,308,Enfield,Not eligible for FSM,ALL,Level 2,84.38625205
2022,610,London,E09000010,308,Enfield,Eligible for FSM,ALL,Level 2,73.44262295
2022,2395,London,E09000011,203,Greenwich,ALL,ALL,Level 2,81.87891441
2022,2110,London,E09000011,203,Greenwich,ALL,No SEN,Level 2,85.68720379
2022,71,London,E09000011,203,Greenwich,ALL,SEN with statements or EHC plans,Level 2,18.30985915
2022,214,London,E09000011,203,Greenwich,ALL,SEN without statements or EHC plans,Level 2,65.42056075
2022,1989,London,E09000011,203,Greenwich,Not eligible for FSM,ALL,Level 2,84.86676722
2022,406,London,E09000011,203,Greenwich,Eligible for FSM,ALL,Level 2,67.24137931
2022,2239,London,E09000012,204,Hackney,ALL,ALL,Level 2,87.27110317
2022,1809,London,E09000012,204,Hackney,ALL,No SEN,Level 2,92.48203427
2022,101,London,E09000012,204,Hackney,ALL,SEN with statements or EHC plans,Level 2,39.6039604
2022,329,London,E09000012,204,Hackney,ALL,SEN without statements or EHC plans,Level 2,73.25227964
2022,1467,London,E09000012,204,Hackney,Not eligible for FSM,ALL,Level 2,89.63871847
2022,772,London,E09000012,204,Hackney,Eligible for FSM,ALL,Level 2,82.77202073
2022,1370,London,E09000013,205,Hammersmith and Fulham,ALL,ALL,Level 2,85.98540146
2022,1170,London,E09000013,205,Hammersmith and Fulham,ALL,No SEN,Level 2,90.85470085
2022,70,London,E09000013,205,Hammersmith and Fulham,ALL,SEN with statements or EHC plans,Level 2,22.85714286
2022,130,London,E09000013,205,Hammersmith and Fulham,ALL,SEN without statements or EHC plans,Level 2,76.15384615
2022,1099,London,E09000013,205,Hammersmith and Fulham,Not eligible for FSM,ALL,Level 2,88.9899909
2022,271,London,E09000013,205,Hammersmith and Fulham,Eligible for FSM,ALL,Level 2,73.80073801
2022,2391,London,E09000014,309,Haringey,ALL,ALL,Level 2,83.31242158
2022,1942,London,E09000014,309,Haringey,ALL,No SEN,Level 2,86.8177137
2022,117,London,E09000014,309,Haringey,ALL,SEN with statements or EHC plans,Level 2,39.31623932
2022,332,London,E09000014,309,Haringey,ALL,SEN without statements or EHC plans,Level 2,78.31325301
2022,1847,London,E09000014,309,Haringey,Not eligible for FSM,ALL,Level 2,84.24472117
2022,544,London,E09000014,309,Haringey,Eligible for FSM,ALL,Level 2,80.14705882
2022,2270,London,E09000015,310,Harrow,ALL,ALL,Level 2,90.35242291
2022,1929,London,E09000015,310,Harrow,ALL,No SEN,Level 2,94.03836185
2022,82,London,E09000015,310,Harrow,ALL,SEN with statements or EHC plans,Level 2,47.56097561
2022,259,London,E09000015,310,Harrow,ALL,SEN without statements or EHC plans,Level 2,76.44787645
2022,1988,London,E09000015,310,Harrow,Not eligible for FSM,ALL,Level 2,91.29778672
2022,282,London,E09000015,310,Harrow,Eligible for FSM,ALL,Level 2,83.68794326
2022,2839,London,E09000016,311,Havering,ALL,ALL,Level 2,83.55054597
2022,2570,London,E09000016,311,Havering,ALL,No SEN,Level 2,86.45914397
2022,80,London,E09000016,311,Havering,ALL,SEN with statements or EHC plans,Level 2,33.75
2022,189,London,E09000016,311,Havering,ALL,SEN without statements or EHC plans,Level 2,65.07936508
2022,2566,London,E09000016,311,Havering,Not eligible for FSM,ALL,Level 2,85.46375682
2022,273,London,E09000016,311,Havering,Eligible for FSM,ALL,Level 2,65.56776557
2022,3257,London,E09000017,312,Hillingdon,ALL,ALL,Level 2,87.9336813
2022,2730,London,E09000017,312,Hillingdon,ALL,No SEN,Level 2,92.30769231
2022,147,London,E09000017,312,Hillingdon,ALL,SEN with statements or EHC plans,Level 2,31.97278912
2022,380,London,E09000017,312,Hillingdon,ALL,SEN without statements or EHC plans,Level 2,78.15789474
2022,2794,London,E09000017,312,Hillingdon,Not eligible for FSM,ALL,Level 2,89.54903364
2022,463,London,E09000017,312,Hillingdon,Eligible for FSM,ALL,Level 2,78.18574514
2022,2679,London,E09000018,313,Hounslow,ALL,ALL,Level 2,88.76446435
2022,2275,London,E09000018,313,Hounslow,ALL,No SEN,Level 2,91.51648352
2022,90,London,E09000018,313,Hounslow,ALL,SEN with statements or EHC plans,Level 2,43.33333333
2022,314,London,E09000018,313,Hounslow,ALL,SEN without statements or EHC plans,Level 2,81.84713376
2022,2243,London,E09000018,313,Hounslow,Not eligible for FSM,ALL,Level 2,90.05795809
2022,436,London,E09000018,313,Hounslow,Eligible for FSM,ALL,Level 2,82.11009174
2022,1479,London,E09000019,206,Islington,ALL,ALL,Level 2,83.77281947
2022,1245,London,E09000019,206,Islington,ALL,No SEN,Level 2,88.75502008
2022,66,London,E09000019,206,Islington,ALL,SEN with statements or EHC plans,Level 2,37.87878788
2022,168,London,E09000019,206,Islington,ALL,SEN without statements or EHC plans,Level 2,64.88095238
2022,985,London,E09000019,206,Islington,Not eligible for FSM,ALL,Level 2,88.02030457
2022,494,London,E09000019,206,Islington,Eligible for FSM,ALL,Level 2,75.30364372
2022,882,London,E09000020,207,Kensington and Chelsea,ALL,ALL,Level 2,87.41496599
2022,771,London,E09000020,207,Kensington and Chelsea,ALL,No SEN,Level 2,91.95849546
2022,33,London,E09000020,207,Kensington and Chelsea,ALL,SEN with statements or EHC plans,Level 2,39.39393939
2022,78,London,E09000020,207,Kensington and Chelsea,ALL,SEN without statements or EHC plans,Level 2,62.82051282
2022,708,London,E09000020,207,Kensington and Chelsea,Not eligible for FSM,ALL,Level 2,89.97175141
2022,174,London,E09000020,207,Kensington and Chelsea,Eligible for FSM,ALL,Level 2,77.01149425
2022,624,North West,E08000011,340,Knowsley,Not eligible for FSM,ALL,Level 2,70.19230769
2022,375,North West,E08000011,340,Knowsley,Eligible for FSM,ALL,Level 2,49.6
2022,4705,North West,E08000012,341,Liverpool,ALL,ALL,Level 2,77.49202976
2022,3809,North West,E08000012,341,Liverpool,ALL,No SEN,Level 2,82.90889997
2022,183,North West,E08000012,341,Liverpool,ALL,SEN with statements or EHC plans,Level 2,18.57923497
